"SETTLEMENTDATE","RUNNO","REGIONID","PERIODID","RRP","EEP","INVALIDFLAG","LASTCHANGED","ROP","RAISE6SECRRP","RAISE6SECROP","RAISE60SECRRP","RAISE60SECROP","RAISE5MINRRP","RAISE5MINROP","RAISEREGRRP","RAISEREGROP","LOWER6SECRRP","LOWER6SECROP","LOWER60SECRRP","LOWER60SECROP","LOWER5MINRRP","LOWER5MINROP","LOWERREGRRP","LOWERREGROP","PRICE_STATUS"
"1998-12-16 18:00:00",1,"VIC1",36,16.76000,0.00000,,"1998-12-16 17:55:05",16.76394,,,,,,,,,,,,,,,,,
"1998-12-16 18:30:00",1,"NSW1",37,14.75000,0.00000,,"1998-12-16 18:25:09",14.75010,,,,,,,,,,,,,,,,,
"1998-12-16 18:30:00",1,"QLD1",37,34.15000,0.00000,"A","1998-12-18 07:11:23",36.67000,,,,,,,,,,,,,,,,,
"1998-12-16 18:30:00",1,"SA1",37,35.72000,0.00000,,"1998-12-16 18:25:09",35.72000,,,,,,,,,,,,,,,,,
"1998-12-16 18:30:00",1,"SNOWY1",37,14.76000,0.00000,,"1998-12-16 18:25:09",14.75864,,,,,,,,,,,,,,,,,
"1998-12-16 18:30:00",1,"VIC1",37,15.13000,0.00000,,"1998-12-16 18:25:09",15.12535,,,,,,,,,,,,,,,,,
"1998-12-16 19:00:00",1,"NSW1",38,15.24000,0.00000,,"1998-12-16 18:55:06",15.23834,,,,,,,,,,,,,,,,,
"1998-12-16 19:00:00",1,"QLD1",38,25.92000,0.00000,"A","1998-12-18 07:11:23",26.25000,,,,,,,,,,,,,,,,,
"1998-12-16 19:00:00",1,"SA1",38,25.59000,0.00000,,"1998-12-16 18:55:06",25.59097,,,,,,,,,,,,,,,,,
"1998-12-16 19:00:00",1,"SNOWY1",38,15.28000,0.00000,,"1998-12-16 18:55:06",15.27626,,,,,,,,,,,,,,,,,
"1998-12-16 19:00:00",1,"VIC1",38,15.53000,0.00000,,"1998-12-16 18:55:06",15.53245,,,,,,,,,,,,,,,,,
"1998-12-16 19:30:00",1,"NSW1",39,15.82000,0.00000,,"1998-12-16 19:25:06",15.82029,,,,,,,,,,,,,,,,,
"1998-12-16 19:30:00",1,"QLD1",39,35.57000,0.00000,,"1998-12-16 19:25:06",35.57167,,,,,,,,,,,,,,,,,
"1998-12-16 19:30:00",1,"SA1",39,26.07000,0.00000,,"1998-12-16 19:25:06",26.07232,,,,,,,,,,,,,,,,,
"1998-12-16 19:30:00",1,"SNOWY1",39,15.80000,0.00000,,"1998-12-16 19:25:06",15.79592,,,,,,,,,,,,,,,,,
"1998-12-16 19:30:00",1,"VIC1",39,15.99000,0.00000,,"1998-12-16 19:25:06",15.99300,,,,,,,,,,,,,,,,,
"1998-12-16 20:00:00",1,"NSW1",40,17.46000,0.00000,,"1998-12-16 19:55:06",17.45797,,,,,,,,,,,,,,,,,
"1998-12-16 20:00:00",1,"QLD1",40,33.51000,0.00000,,"1998-12-16 19:55:06",33.50833,,,,,,,,,,,,,,,,,
"1998-12-16 20:00:00",1,"SA1",40,21.51000,0.00000,,"1998-12-16 19:55:06",21.51070,,,,,,,,,,,,,,,,,
"1998-12-16 20:00:00",1,"SNOWY1",40,17.60000,0.00000,,"1998-12-16 19:55:06",17.60069,,,,,,,,,,,,,,,,,
"1998-12-16 20:00:00",1,"VIC1",40,17.80000,0.00000,,"1998-12-16 19:55:06",17.80313,,,,,,,,,,,,,,,,,
"1998-12-16 20:30:00",1,"NSW1",41,15.72000,0.00000,,"1998-12-16 20:25:05",15.72488,,,,,,,,,,,,,,,,,
"1998-12-16 20:30:00",1,"QLD1",41,29.82000,0.00000,,"1998-12-16 20:25:05",29.81666,,,,,,,,,,,,,,,,,
"1998-12-16 20:30:00",1,"SA1",41,36.49000,0.00000,,"1998-12-16 20:25:05",36.49167,,,,,,,,,,,,,,,,,
"1998-12-16 20:30:00",1,"SNOWY1",41,16.02000,0.00000,,"1998-12-16 20:25:05",16.02043,,,,,,,,,,,,,,,,,
"1998-12-16 20:30:00",1,"VIC1",41,16.44000,0.00000,,"1998-12-16 20:25:05",16.44402,,,,,,,,,,,,,,,,,
"1998-12-16 21:00:00",1,"NSW1",42,15.70000,0.00000,,"1998-12-16 20:55:06",15.69644,,,,,,,,,,,,,,,,,
"1998-12-16 21:00:00",1,"QLD1",42,25.10000,0.00000,,"1998-12-16 20:55:06",25.10499,,,,,,,,,,,,,,,,,
"1998-12-16 21:00:00",1,"SA1",42,39.25000,0.00000,,"1998-12-16 20:55:06",39.25000,,,,,,,,,,,,,,,,,
"1998-12-16 21:00:00",1,"SNOWY1",42,15.96000,0.00000,,"1998-12-16 20:55:06",15.95860,,,,,,,,,,,,,,,,,
"1998-12-16 21:00:00",1,"VIC1",42,16.40000,0.00000,,"1998-12-16 20:55:06",16.40457,,,,,,,,,,,,,,,,,
"1998-12-16 21:30:00",1,"NSW1",43,17.79000,0.00000,,"1998-12-16 21:25:07",17.79162,,,,,,,,,,,,,,,,,
"1998-12-16 21:30:00",1,"QLD1",43,20.36000,0.00000,,"1998-12-16 21:25:07",20.35666,,,,,,,,,,,,,,,,,
"1998-12-16 21:30:00",1,"SA1",43,24.15000,0.00000,,"1998-12-16 21:25:07",24.15000,,,,,,,,,,,,,,,,,
"1998-12-16 21:30:00",1,"SNOWY1",43,17.93000,0.00000,,"1998-12-16 21:25:07",17.93072,,,,,,,,,,,,,,,,,
"1998-12-16 21:30:00",1,"VIC1",43,18.02000,0.00000,,"1998-12-16 21:25:07",18.02150,,,,,,,,,,,,,,,,,
"1998-12-16 22:00:00",1,"NSW1",44,16.10000,0.00000,,"1998-12-16 21:55:07",16.10411,,,,,,,,,,,,,,,,,
"1998-12-16 22:00:00",1,"QLD1",44,21.46000,0.00000,"A","1998-12-18 07:11:23",21.96000,,,,,,,,,,,,,,,,,
"1998-12-16 22:00:00",1,"SA1",44,22.92000,0.00000,,"1998-12-16 21:55:07",22.91666,,,,,,,,,,,,,,,,,
"1998-12-16 22:00:00",1,"SNOWY1",44,16.33000,0.00000,,"1998-12-16 21:55:07",16.33266,,,,,,,,,,,,,,,,,
"1998-12-16 22:00:00",1,"VIC1",44,16.34000,0.00000,,"1998-12-16 21:55:07",16.34218,,,,,,,,,,,,,,,,,
"1998-12-16 22:30:00",1,"NSW1",45,18.33000,0.00000,,"1998-12-16 22:25:06",18.33334,,,,,,,,,,,,,,,,,
"1998-12-16 22:30:00",1,"QLD1",45,19.81000,0.00000,,"1998-12-16 22:25:06",19.81001,,,,,,,,,,,,,,,,,
"1998-12-16 22:30:00",1,"SA1",45,22.47000,0.00000,,"1998-12-16 22:25:06",22.46745,,,,,,,,,,,,,,,,,
"1998-12-16 22:30:00",1,"SNOWY1",45,18.79000,0.00000,,"1998-12-16 22:25:06",18.79032,,,,,,,,,,,,,,,,,
"1998-12-16 22:30:00",1,"VIC1",45,18.54000,0.00000,,"1998-12-16 22:25:06",18.53687,,,,,,,,,,,,,,,,,
"1998-12-16 23:00:00",1,"NSW1",46,17.90000,0.00000,,"1998-12-16 22:55:07",17.90335,,,,,,,,,,,,,,,,,
"1998-12-16 23:00:00",1,"QLD1",46,19.98000,0.00000,,"1998-12-16 22:55:07",19.98167,,,,,,,,,,,,,,,,,
"1998-12-16 23:00:00",1,"SA1",46,22.04000,0.00000,,"1998-12-16 22:55:07",22.04014,,,,,,,,,,,,,,,,,
"1998-12-16 23:00:00",1,"SNOWY1",46,18.44000,0.00000,,"1998-12-16 22:55:07",18.44261,,,,,,,,,,,,,,,,,
"1998-12-16 23:00:00",1,"VIC1",46,18.04000,0.00000,,"1998-12-16 22:55:07",18.03719,,,,,,,,,,,,,,,,,
"1998-12-16 23:30:00",1,"NSW1",47,24.98000,0.00000,,"1998-12-16 23:25:05",24.97943,,,,,,,,,,,,,,,,,
"1998-12-16 23:30:00",1,"QLD1",47,20.22000,0.00000,"A","1998-12-18 07:11:23",21.00000,,,,,,,,,,,,,,,,,
"1998-12-16 23:30:00",1,"SA1",47,33.53000,0.00000,,"1998-12-16 23:25:05",33.52912,,,,,,,,,,,,,,,,,
"1998-12-16 23:30:00",1,"SNOWY1",47,25.80000,0.00000,,"1998-12-16 23:25:05",25.80204,,,,,,,,,,,,,,,,,
"1998-12-16 23:30:00",1,"VIC1",47,25.83000,0.00000,,"1998-12-16 23:25:05",25.82790,,,,,,,,,,,,,,,,,
"1998-12-17 00:00:00",1,"NSW1",48,23.42000,0.00000,,"1998-12-16 23:55:04",23.42171,,,,,,,,,,,,,,,,,
"1998-12-17 00:00:00",1,"QLD1",48,19.28000,0.00000,,"1998-12-16 23:55:04",19.28333,,,,,,,,,,,,,,,,,
"1998-12-17 00:00:00",1,"SA1",48,39.26000,0.00000,,"1998-12-16 23:55:04",39.25667,,,,,,,,,,,,,,,,,
"1998-12-17 00:00:00",1,"SNOWY1",48,24.39000,0.00000,,"1998-12-16 23:55:04",24.38963,,,,,,,,,,,,,,,,,
"1998-12-17 00:00:00",1,"VIC1",48,24.42000,0.00000,,"1998-12-16 23:55:04",24.41963,,,,,,,,,,,,,,,,,
"1998-12-17 00:30:00",1,"NSW1",1,22.41000,0.00000,,"1998-12-17 00:25:04",22.41272,,,,,,,,,,,,,,,,,
"1998-12-17 00:30:00",1,"QLD1",1,19.87000,0.00000,"A","1998-12-18 07:11:23",23.74000,,,,,,,,,,,,,,,,,
"1998-12-17 00:30:00",1,"SA1",1,47.29000,0.00000,,"1998-12-17 00:25:04",47.29000,,,,,,,,,,,,,,,,,
"1998-12-17 00:30:00",1,"SNOWY1",1,23.16000,0.00000,,"1998-12-17 00:25:04",23.15965,,,,,,,,,,,,,,,,,
"1998-12-17 00:30:00",1,"VIC1",1,22.88000,0.00000,,"1998-12-17 00:25:04",22.88226,,,,,,,,,,,,,,,,,
"1998-12-17 01:00:00",1,"NSW1",2,17.84000,0.00000,,"1998-12-17 00:55:06",17.84313,,,,,,,,,,,,,,,,,
"1998-12-17 01:00:00",1,"QLD1",2,17.62000,0.00000,,"1998-12-17 00:55:06",17.61666,,,,,,,,,,,,,,,,,
"1998-12-17 01:00:00",1,"SA1",2,38.89000,0.00000,"A","1998-12-18 07:11:23",864.34000,,,,,,,,,,,,,,,,,
"1998-12-17 01:00:00",1,"SNOWY1",2,18.35000,0.00000,,"1998-12-17 00:55:06",18.34850,,,,,,,,,,,,,,,,,
"1998-12-17 01:00:00",1,"VIC1",2,17.98000,0.00000,,"1998-12-17 00:55:06",17.97798,,,,,,,,,,,,,,,,,
"1998-12-17 01:30:00",1,"NSW1",3,20.02000,0.00000,,"1998-12-17 01:25:06",20.01816,,,,,,,,,,,,,,,,,
"1998-12-17 01:30:00",1,"QLD1",3,16.86000,0.00000,"A","1998-12-18 07:11:23",16.89000,,,,,,,,,,,,,,,,,
"1998-12-17 01:30:00",1,"SA1",3,24.38000,0.00000,,"1998-12-17 01:25:06",24.38104,,,,,,,,,,,,,,,,,
"1998-12-17 01:30:00",1,"SNOWY1",3,20.75000,0.00000,,"1998-12-17 01:25:06",20.74900,,,,,,,,,,,,,,,,,
"1998-12-17 01:30:00",1,"VIC1",3,20.63000,0.00000,,"1998-12-17 01:25:06",20.63258,,,,,,,,,,,,,,,,,
"1998-12-17 02:00:00",1,"NSW1",4,16.24000,0.00000,,"1998-12-17 01:55:05",16.24496,,,,,,,,,,,,,,,,,
"1998-12-17 02:00:00",1,"QLD1",4,15.29000,0.00000,"A","1998-12-18 07:11:23",17.20000,,,,,,,,,,,,,,,,,
"1998-12-17 02:00:00",1,"SA1",4,19.23000,0.00000,,"1998-12-17 01:55:05",19.22514,,,,,,,,,,,,,,,,,
"1998-12-17 02:00:00",1,"SNOWY1",4,16.73000,0.00000,,"1998-12-17 01:55:05",16.72820,,,,,,,,,,,,,,,,,
"1998-12-17 02:00:00",1,"VIC1",4,16.50000,0.00000,,"1998-12-17 01:55:05",16.50166,,,,,,,,,,,,,,,,,
"1998-12-17 02:30:00",1,"NSW1",5,15.32000,0.00000,,"1998-12-17 02:25:05",15.31833,,,,,,,,,,,,,,,,,
"1998-12-17 02:30:00",1,"QLD1",5,14.88000,0.00000,,"1998-12-17 02:25:05",14.88000,,,,,,,,,,,,,,,,,
"1998-12-17 02:30:00",1,"SA1",5,17.37000,0.00000,,"1998-12-17 02:25:05",17.37038,,,,,,,,,,,,,,,,,
"1998-12-17 02:30:00",1,"SNOWY1",5,15.64000,0.00000,,"1998-12-17 02:25:05",15.64180,,,,,,,,,,,,,,,,,
"1998-12-17 02:30:00",1,"VIC1",5,15.34000,0.00000,,"1998-12-17 02:25:05",15.34077,,,,,,,,,,,,,,,,,
"1998-12-17 03:00:00",1,"NSW1",6,14.23000,0.00000,,"1998-12-17 02:55:04",14.22742,,,,,,,,,,,,,,,,,
"1998-12-17 03:00:00",1,"QLD1",6,14.88000,0.00000,,"1998-12-17 02:55:04",14.87999,,,,,,,,,,,,,,,,,
"1998-12-17 03:00:00",1,"SA1",6,15.44000,0.00000,,"1998-12-17 02:55:04",15.44485,,,,,,,,,,,,,,,,,
"1998-12-17 03:00:00",1,"SNOWY1",6,14.40000,0.00000,,"1998-12-17 02:55:04",14.39813,,,,,,,,,,,,,,,,,
"1998-12-17 03:00:00",1,"VIC1",6,13.96000,0.00000,,"1998-12-17 02:55:04",13.95577,,,,,,,,,,,,,,,,,
"1998-12-17 03:30:00",1,"NSW1",7,14.40000,0.00000,,"1998-12-17 03:25:07",14.40001,,,,,,,,,,,,,,,,,
"1998-12-17 03:30:00",1,"QLD1",7,14.88000,0.00000,,"1998-12-17 03:25:07",14.88000,,,,,,,,,,,,,,,,,
"1998-12-17 03:30:00",1,"SA1",7,15.30000,0.00000,,"1998-12-17 03:25:07",15.30443,,,,,,,,,,,,,,,,,
"1998-12-17 03:30:00",1,"SNOWY1",7,14.48000,0.00000,,"1998-12-17 03:25:07",14.47934,,,,,,,,,,,,,,,,,
"1998-12-17 03:30:00",1,"VIC1",7,13.94000,0.00000,,"1998-12-17 03:25:07",13.93705,,,,,,,,,,,,,,,,,
"1998-12-17 04:00:00",1,"NSW1",8,14.45000,0.00000,,"1998-12-17 03:55:05",14.44955,,,,,,,,,,,,,,,,,
"1998-12-17 04:00:00",1,"QLD1",8,14.86000,0.00000,,"1998-12-17 03:55:05",14.86333,,,,,,,,,,,,,,,,,
"1998-12-17 04:00:00",1,"SA1",8,15.19000,0.00000,,"1998-12-17 03:55:05",15.18845,,,,,,,,,,,,,,,,,
"1998-12-17 04:00:00",1,"SNOWY1",8,14.49000,0.00000,,"1998-12-17 03:55:05",14.49463,,,,,,,,,,,,,,,,,
"1998-12-17 04:00:00",1,"VIC1",8,13.90000,0.00000,,"1998-12-17 03:55:05",13.89942,,,,,,,,,,,,,,,,,
"1998-12-17 04:30:00",1,"NSW1",9,14.36000,0.00000,,"1998-12-17 04:25:05",14.36248,,,,,,,,,,,,,,,,,
"1998-12-17 04:30:00",1,"QLD1",9,14.92000,0.00000,,"1998-12-17 04:25:05",14.91667,,,,,,,,,,,,,,,,,
"1998-12-17 04:30:00",1,"SA1",9,15.28000,0.00000,,"1998-12-17 04:25:05",15.28436,,,,,,,,,,,,,,,,,
"1998-12-17 04:30:00",1,"SNOWY1",9,14.50000,0.00000,,"1998-12-17 04:25:05",14.49950,,,,,,,,,,,,,,,,,
"1998-12-17 04:30:00",1,"VIC1",9,13.97000,0.00000,,"1998-12-17 04:25:05",13.97469,,,,,,,,,,,,,,,,,
"1998-12-17 05:00:00",1,"NSW1",10,14.99000,0.00000,,"1998-12-17 04:55:05",14.98784,,,,,,,,,,,,,,,,,
"1998-12-17 05:00:00",1,"QLD1",10,14.99000,0.00000,,"1998-12-17 04:55:05",14.99000,,,,,,,,,,,,,,,,,
"1998-12-17 05:00:00",1,"SA1",10,16.21000,0.00000,,"1998-12-17 04:55:05",16.21395,,,,,,,,,,,,,,,,,
"1998-12-17 05:00:00",1,"SNOWY1",10,15.19000,0.00000,,"1998-12-17 04:55:05",15.19315,,,,,,,,,,,,,,,,,
"1998-12-17 05:00:00",1,"VIC1",10,14.70000,0.00000,,"1998-12-17 04:55:05",14.70468,,,,,,,,,,,,,,,,,
"1998-12-17 05:30:00",1,"NSW1",11,20.20000,0.00000,,"1998-12-17 05:25:05",20.20399,,,,,,,,,,,,,,,,,
"1998-12-17 05:30:00",1,"QLD1",11,15.89000,0.00000,"A","1998-12-22 11:27:34",16.92000,,,,,,,,,,,,,,,,,
"1998-12-17 05:30:00",1,"SA1",11,21.94000,0.00000,,"1998-12-17 05:25:05",21.93831,,,,,,,,,,,,,,,,,
"1998-12-17 05:30:00",1,"SNOWY1",11,20.59000,0.00000,,"1998-12-17 05:25:05",20.59475,,,,,,,,,,,,,,,,,
"1998-12-17 05:30:00",1,"VIC1",11,19.93000,0.00000,,"1998-12-17 05:25:05",19.93422,,,,,,,,,,,,,,,,,
"1998-12-17 06:00:00",1,"NSW1",12,20.52000,0.00000,,"1998-12-17 05:55:05",20.51872,,,,,,,,,,,,,,,,,
"1998-12-17 06:00:00",1,"QLD1",12,17.21000,0.00000,"A","1998-12-22 11:27:34",17.61000,,,,,,,,,,,,,,,,,
"1998-12-17 06:00:00",1,"SA1",12,23.22000,0.00000,,"1998-12-17 05:55:05",23.21856,,,,,,,,,,,,,,,,,
"1998-12-17 06:00:00",1,"SNOWY1",12,20.99000,0.00000,,"1998-12-17 05:55:05",20.99306,,,,,,,,,,,,,,,,,
"1998-12-17 06:00:00",1,"VIC1",12,20.65000,0.00000,,"1998-12-17 05:55:05",20.64671,,,,,,,,,,,,,,,,,
"1998-12-17 06:30:00",1,"NSW1",13,20.68000,0.00000,,"1998-12-17 06:25:06",20.67528,,,,,,,,,,,,,,,,,
"1998-12-17 06:30:00",1,"QLD1",13,21.53000,0.00000,,"1998-12-17 06:25:06",21.53334,,,,,,,,,,,,,,,,,
"1998-12-17 06:30:00",1,"SA1",13,25.27000,0.00000,,"1998-12-17 06:25:06",25.27011,,,,,,,,,,,,,,,,,
"1998-12-17 06:30:00",1,"SNOWY1",13,21.43000,0.00000,,"1998-12-17 06:25:06",21.43245,,,,,,,,,,,,,,,,,
"1998-12-17 06:30:00",1,"VIC1",13,21.80000,0.00000,,"1998-12-17 06:25:06",21.80323,,,,,,,,,,,,,,,,,
"1998-12-17 07:00:00",1,"NSW1",14,26.61000,0.00000,,"1998-12-17 06:55:06",26.60558,,,,,,,,,,,,,,,,,
"1998-12-17 07:00:00",1,"QLD1",14,21.41000,0.00000,"A","1998-12-22 11:27:34",21.85000,,,,,,,,,,,,,,,,,
"1998-12-17 07:00:00",1,"SA1",14,34.58000,0.00000,,"1998-12-17 06:55:06",34.58437,,,,,,,,,,,,,,,,,
"1998-12-17 07:00:00",1,"SNOWY1",14,27.82000,0.00000,,"1998-12-17 06:55:06",27.82007,,,,,,,,,,,,,,,,,
"1998-12-17 07:00:00",1,"VIC1",14,28.95000,0.00000,,"1998-12-17 06:55:06",28.95239,,,,,,,,,,,,,,,,,
"1998-12-17 07:30:00",1,"NSW1",15,18.44000,0.00000,,"1998-12-17 07:25:07",18.44168,,,,,,,,,,,,,,,,,
"1998-12-17 07:30:00",1,"QLD1",15,25.00000,0.00000,,"1998-12-17 07:25:07",25.00500,,,,,,,,,,,,,,,,,
"1998-12-17 07:30:00",1,"SA1",15,44.29000,0.00000,,"1998-12-17 07:25:07",44.28501,,,,,,,,,,,,,,,,,
"1998-12-17 07:30:00",1,"SNOWY1",15,18.75000,0.00000,,"1998-12-17 07:25:07",18.75241,,,,,,,,,,,,,,,,,
"1998-12-17 07:30:00",1,"VIC1",15,19.53000,0.00000,,"1998-12-17 07:25:07",19.53352,,,,,,,,,,,,,,,,,
"1998-12-17 08:00:00",1,"NSW1",16,18.77000,0.00000,,"1998-12-17 07:55:06",18.76501,,,,,,,,,,,,,,,,,
"1998-12-17 08:00:00",1,"QLD1",16,26.92000,0.00000,,"1998-12-17 07:55:06",26.91999,,,,,,,,,,,,,,,,,
"1998-12-17 08:00:00",1,"SA1",16,44.28000,0.00000,,"1998-12-17 07:55:06",44.28500,,,,,,,,,,,,,,,,,
"1998-12-17 08:00:00",1,"SNOWY1",16,18.94000,0.00000,,"1998-12-17 07:55:06",18.93533,,,,,,,,,,,,,,,,,
"1998-12-17 08:00:00",1,"VIC1",16,19.84000,0.00000,,"1998-12-17 07:55:06",19.84484,,,,,,,,,,,,,,,,,
"1998-12-17 08:30:00",1,"NSW1",17,24.03000,0.00000,,"1998-12-17 08:25:07",24.03198,,,,,,,,,,,,,,,,,
"1998-12-17 08:30:00",1,"QLD1",17,31.96000,0.00000,,"1998-12-17 08:25:07",31.96334,,,,,,,,,,,,,,,,,
"1998-12-17 08:30:00",1,"SA1",17,35.73000,0.00000,,"1998-12-17 08:25:07",35.73001,,,,,,,,,,,,,,,,,
"1998-12-17 08:30:00",1,"SNOWY1",17,23.89000,0.00000,,"1998-12-17 08:25:07",23.89108,,,,,,,,,,,,,,,,,
"1998-12-17 08:30:00",1,"VIC1",17,24.90000,0.00000,,"1998-12-17 08:25:07",24.90206,,,,,,,,,,,,,,,,,
"1998-12-17 09:00:00",1,"NSW1",18,26.85000,0.00000,,"1998-12-17 08:55:07",26.85254,,,,,,,,,,,,,,,,,
"1998-12-17 09:00:00",1,"QLD1",18,39.08000,0.00000,"A","1998-12-22 11:27:34",39.44000,,,,,,,,,,,,,,,,,
"1998-12-17 09:00:00",1,"SA1",18,35.73000,0.00000,,"1998-12-17 08:55:07",35.73000,,,,,,,,,,,,,,,,,
"1998-12-17 09:00:00",1,"SNOWY1",18,26.60000,0.00000,,"1998-12-17 08:55:07",26.60103,,,,,,,,,,,,,,,,,
"1998-12-17 09:00:00",1,"VIC1",18,27.54000,0.00000,,"1998-12-17 08:55:07",27.53848,,,,,,,,,,,,,,,,,
"1998-12-17 09:30:00",1,"NSW1",19,26.26000,0.00000,,"1998-12-17 09:25:06",26.26320,,,,,,,,,,,,,,,,,
"1998-12-17 09:30:00",1,"QLD1",19,46.91000,0.00000,"A","1998-12-22 11:27:34",47.57000,,,,,,,,,,,,,,,,,
"1998-12-17 09:30:00",1,"SA1",19,35.73000,0.00000,,"1998-12-17 09:25:06",35.73001,,,,,,,,,,,,,,,,,
"1998-12-17 09:30:00",1,"SNOWY1",19,26.04000,0.00000,,"1998-12-17 09:25:06",26.04138,,,,,,,,,,,,,,,,,
"1998-12-17 09:30:00",1,"VIC1",19,27.01000,0.00000,,"1998-12-17 09:25:06",27.00713,,,,,,,,,,,,,,,,,
"1998-12-17 10:00:00",1,"NSW1",20,27.10000,0.00000,,"1998-12-17 09:55:07",27.10362,,,,,,,,,,,,,,,,,
"1998-12-17 10:00:00",1,"QLD1",20,50.38000,0.00000,"A","1998-12-22 11:27:34",50.78000,,,,,,,,,,,,,,,,,
"1998-12-17 10:00:00",1,"SA1",20,35.73000,0.00000,,"1998-12-17 09:55:07",35.73334,,,,,,,,,,,,,,,,,
"1998-12-17 10:00:00",1,"SNOWY1",20,26.90000,0.00000,,"1998-12-17 09:55:07",26.89574,,,,,,,,,,,,,,,,,
"1998-12-17 10:00:00",1,"VIC1",20,27.95000,0.00000,,"1998-12-17 09:55:07",27.95492,,,,,,,,,,,,,,,,,
"1998-12-17 10:30:00",1,"NSW1",21,39.24000,0.00000,,"1998-12-17 10:25:06",39.24297,,,,,,,,,,,,,,,,,
"1998-12-17 10:30:00",1,"QLD1",21,50.48000,0.00000,,"1998-12-17 10:25:06",50.47502,,,,,,,,,,,,,,,,,
"1998-12-17 10:30:00",1,"SA1",21,49.50000,0.00000,"A","1998-12-22 11:27:34",874.79000,,,,,,,,,,,,,,,,,
"1998-12-17 10:30:00",1,"SNOWY1",21,38.58000,0.00000,,"1998-12-17 10:25:06",38.57827,,,,,,,,,,,,,,,,,
"1998-12-17 10:30:00",1,"VIC1",21,39.58000,0.00000,,"1998-12-17 10:25:06",39.58067,,,,,,,,,,,,,,,,,
"1998-12-17 11:00:00",1,"NSW1",22,39.30000,0.00000,,"1998-12-17 10:55:06",39.30202,,,,,,,,,,,,,,,,,
"1998-12-17 11:00:00",1,"QLD1",22,47.46000,0.00000,"A","1998-12-22 11:27:34",48.01000,,,,,,,,,,,,,,,,,
"1998-12-17 11:00:00",1,"SA1",22,73.87000,0.00000,,"1998-12-17 10:55:06",73.87482,,,,,,,,,,,,,,,,,
"1998-12-17 11:00:00",1,"SNOWY1",22,38.93000,0.00000,,"1998-12-17 10:55:06",38.93107,,,,,,,,,,,,,,,,,
"1998-12-17 11:00:00",1,"VIC1",22,40.06000,0.00000,,"1998-12-17 10:55:06",40.06353,,,,,,,,,,,,,,,,,
"1998-12-17 11:30:00",1,"NSW1",23,36.72000,0.00000,,"1998-12-17 11:25:06",36.71702,,,,,,,,,,,,,,,,,
"1998-12-17 11:30:00",1,"QLD1",23,55.91000,0.00000,"A","1998-12-22 11:27:34",57.61000,,,,,,,,,,,,,,,,,
"1998-12-17 11:30:00",1,"SA1",23,47.63000,0.00000,,"1998-12-17 11:25:06",47.63389,,,,,,,,,,,,,,,,,
"1998-12-17 11:30:00",1,"SNOWY1",23,36.24000,0.00000,,"1998-12-17 11:25:06",36.23944,,,,,,,,,,,,,,,,,
"1998-12-17 11:30:00",1,"VIC1",23,37.14000,0.00000,,"1998-12-17 11:25:06",37.13957,,,,,,,,,,,,,,,,,
"1998-12-17 12:00:00",1,"NSW1",24,33.80000,0.00000,,"1998-12-17 11:55:06",33.80426,,,,,,,,,,,,,,,,,
"1998-12-17 12:00:00",1,"QLD1",24,61.47000,0.00000,"A","1998-12-22 11:27:34",62.11000,,,,,,,,,,,,,,,,,
"1998-12-17 12:00:00",1,"SA1",24,47.32000,0.00000,,"1998-12-17 11:55:06",47.31833,,,,,,,,,,,,,,,,,
"1998-12-17 12:00:00",1,"SNOWY1",24,33.19000,0.00000,,"1998-12-17 11:55:06",33.18865,,,,,,,,,,,,,,,,,
"1998-12-17 12:00:00",1,"VIC1",24,33.93000,0.00000,,"1998-12-17 11:55:06",33.92623,,,,,,,,,,,,,,,,,
"1998-12-17 12:30:00",1,"NSW1",25,40.40000,0.00000,,"1998-12-17 12:25:06",40.39556,,,,,,,,,,,,,,,,,
"1998-12-17 12:30:00",1,"QLD1",25,53.61000,0.00000,,"1998-12-17 12:25:06",53.61335,,,,,,,,,,,,,,,,,
"1998-12-17 12:30:00",1,"SA1",25,60.39000,0.00000,,"1998-12-17 12:25:06",60.39001,,,,,,,,,,,,,,,,,
"1998-12-17 12:30:00",1,"SNOWY1",25,39.51000,0.00000,,"1998-12-17 12:25:06",39.50901,,,,,,,,,,,,,,,,,
"1998-12-17 12:30:00",1,"VIC1",25,40.04000,0.00000,,"1998-12-17 12:25:06",40.03756,,,,,,,,,,,,,,,,,
"1998-12-17 13:00:00",1,"NSW1",26,50.40000,0.00000,,"1998-12-17 12:55:07",50.40454,,,,,,,,,,,,,,,,,
"1998-12-17 13:00:00",1,"QLD1",26,47.75000,0.00000,"A","1998-12-22 11:27:34",50.75000,,,,,,,,,,,,,,,,,
"1998-12-17 13:00:00",1,"SA1",26,60.41000,0.00000,,"1998-12-17 12:55:07",60.40833,,,,,,,,,,,,,,,,,
"1998-12-17 13:00:00",1,"SNOWY1",26,48.73000,0.00000,,"1998-12-17 12:55:07",48.72731,,,,,,,,,,,,,,,,,
"1998-12-17 13:00:00",1,"VIC1",26,48.74000,0.00000,,"1998-12-17 12:55:07",48.74488,,,,,,,,,,,,,,,,,
"1998-12-17 13:30:00",1,"NSW1",27,48.77000,0.00000,,"1998-12-17 13:25:07",48.76677,,,,,,,,,,,,,,,,,
"1998-12-17 13:30:00",1,"QLD1",27,55.91000,0.00000,,"1998-12-17 13:25:07",55.91000,,,,,,,,,,,,,,,,,
